predictions,producto,fecha,CostesModelo,CostesEmpresa
0.0,1,2020-01-24,446.19587099999995,1515.1443416999998
0.0,1,2020-01-27,1061.6139369000002,3248.1426383999997
0.0,1,2020-01-28,474.2670041999999,1044.8683938
0.0,1,2020-01-29,258.3135522,4453.9625196
0.0,2,2019-11-15,583.18118856,3129.66208512
0.0,2,2019-11-16,237.77423639999998,3920.5214675999996
0.0,2,2019-11-18,570.266568,2418.86845512
0.0,2,2019-11-19,362.64548232,4270.8397284
0.0,2,2019-11-20,320.85856728,4096.59432984
0.0,2,2019-11-21,601.33345056,3545.7690383999998
0.0,2,2019-11-22,617.5440324000001,4899.09563496
0.0,2,2019-11-23,183.36640032,5724.6115608
0.0,2,2019-11-25,547.10509752,2538.33073488
0.0,2,2019-11-26,360.30404448,3438.291330719999
0.0,2,2019-11-27,295.127226,4234.42914624
0.0,2,2019-11-28,592.4571984,3094.87500864
0.0,2,2019-11-29,512.29354608,4186.67849928
0.0,2,2019-11-30,197.30081087999997,4388.809035599999
0.0,2,2019-12-02,613.6443554399999,2504.5226568
0.0,2,2019-12-03,380.37351168000004,3854.73277512
0.0,2,2019-12-04,934.2092232,4658.08254552
0.0,2,2019-12-05,542.75671296,3370.54464144
0.0,2,2019-12-07,287.63788824,2151.08791776
0.0,2,2019-12-09,610.2749692799999,1066.18636584
0.0,2,2019-12-10,388.04233247999997,977.0811948
0.0,2,2019-12-11,478.7628508799999,1893.32579736
0.0,2,2019-12-12,760.79597328,1119.9904862399999
0.0,2,2019-12-13,595.94080104,1757.96295192
0.0,2,2019-12-14,243.46058543999996,1597.1461480799999
0.0,2,2019-12-16,668.5824823199999,1500.6658557599999
0.0,2,2019-12-17,393.08417424,2744.89123896
0.0,2,2019-12-18,354.6421704,3385.4662087199995
0.0,2,2019-12-19,478.60784279999996,3753.17800776
0.0,2,2019-12-20,531.7103476799999,2782.7947936799997
0.0,2,2019-12-21,154.51042248,2740.4612712
0.0,2,2019-12-23,605.95105968,1568.28201192
0.0,2,2019-12-24,442.3277937600001,1615.05366048
0.0,2,2019-12-26,581.5576828799999,2365.0643347200003
0.0,2,2019-12-27,601.88821632,2228.853024
0.0,2,2019-12-28,239.80565808,2480.56167096
0.0,2,2019-12-30,702.64346832,1532.51593704
0.0,2,2019-12-31,533.46438648,3573.65417616
0.0,2,2020-01-02,691.89080256,2956.39568496
0.0,2,2020-01-03,648.0235159199999,2195.04494592
0.0,2,2020-01-04,168.66510768,2811.52839672
0.0,2,2020-01-07,467.00671176,1687.2303175199997
0.0,2,2020-01-08,463.01729328,2015.7250723199998
0.0,2,2020-01-09,580.25235168,1621.10713392
0.0,2,2020-01-10,659.15962272,1341.85599864
0.0,2,2020-01-11,423.26995824000005,2345.19882552
0.0,2,2020-01-13,508.61414375999993,1568.28201192
0.0,2,2020-01-14,461.79354528,1479.8213481599998
0.0,2,2020-01-15,318.26422152000004,1981.9169942399997
0.0,2,2020-01-16,497.19249576,1620.12813552
0.0,2,2020-01-17,549.73207656,1326.4204571999999
0.0,2,2020-01-18,204.65961552000002,2706.6531931199997
0.0,2,2020-01-20,538.9223025599999,2089.39470192
0.0,2,2020-01-21,377.41204152,2292.3737035199997
0.0,2,2020-01-22,348.67028016,2031.16061376
0.0,2,2020-01-23,539.07731064,3024.01184112
0.0,2,2020-01-24,562.108248,2886.821532
0.0,2,2020-01-25,145.7891784,2360.1203927999995
0.0,2,2020-01-27,529.3281182400001,563.44621248
0.0,2,2020-01-28,401.78094336000004,1669.83677928
0.0,2,2020-01-29,331.92124920000003,2049.5331504
0.0,3,2019-11-15,400.94893079999997,2046.1922810999997
0.0,3,2019-11-16,257.6403126,2863.3307867999997
0.0,3,2019-11-18,356.56421129999995,2745.1546055999997
0.0,3,2019-11-19,361.8414261,3446.2958706
0.0,3,2019-11-20,258.7506768,2957.4490769999998
0.0,3,2019-11-21,487.5513687,3463.0050608999995
0.0,3,2019-11-22,485.52167069999996,3447.8300834999995
0.0,3,2019-11-23,276.39711,3670.9416513
0.0,3,2019-11-25,321.65340569999995,2866.1544549
0.0,3,2019-11-26,253.7898561,2668.1454756
0.0,3,2019-11-27,250.2737028,2987.1543042
0.0,3,2019-11-28,521.4473253,3295.5907941
0.0,3,2019-11-29,818.6010822,2734.3375091999997
0.0,3,2019-11-30,218.47908059999997,3076.2699857999996
0.0,3,2019-12-02,433.8300384,2685.7441511999996
0.0,3,2019-12-03,417.6640908,2898.0386226
0.0,3,2019-12-04,356.2299081,3735.599472
0.0,3,2019-12-05,606.0917016,3206.4751125
0.0,3,2019-12-06,486.2440044,2330.2485162
0.0,3,2019-12-07,283.4950833,1448.0522199
0.0,3,2019-12-09,433.0181592,1178.2814769
0.0,3,2019-12-10,335.91501900000003,766.4438132999999
0.0,3,2019-12-11,356.25378689999997,1388.6417654999998
0.0,3,2019-12-12,534.1448772,1225.5853797000002
0.0,3,2019-12-13,524.5635087,617.2729497
0.0,3,2019-12-14,93.843684,1082.6289738
0.0,3,2019-12-16,453.45244230000003,1620.7138529999997
0.0,3,2019-12-17,296.9567568,2105.6027354999997
0.0,3,2019-12-18,310.663188,2955.2701365
0.0,3,2019-12-19,605.3693678999999,4088.0266812
0.0,3,2019-12-20,342.5234769,2548.0351115999997
0.0,3,2019-12-21,155.331594,1553.8770918
0.0,3,2019-12-23,433.0838259,1619.1796401
0.0,3,2019-12-24,363.53085120000003,1219.4485281
0.0,3,2019-12-26,657.1027881,3463.0050608999995
0.0,3,2019-12-27,419.4191826,1284.9958341
0.0,3,2019-12-28,164.29808340000002,1843.8254207999998
0.0,3,2019-12-30,582.3860229,1497.2903054999997
0.0,3,2019-12-31,303.3861237,2621.7310580999997
0.0,3,2020-01-02,518.8385664,4115.5529679
0.0,3,2020-01-03,711.0270882,1927.3713722999998
0.0,3,2020-01-04,99.932778,2255.0183567999998
0.0,3,2020-01-07,361.4832441,1707.6505940999998
0.0,3,2020-01-08,281.60268840000003,1388.6417654999998
0.0,3,2020-01-09,385.3202562,2685.7441511999996
0.0,3,2020-01-10,465.7918122,484.978428
0.0,3,2020-01-11,419.1445764,2105.6027354999997
0.0,3,2020-01-13,374.76582659999997,1678.5900944999999
0.0,3,2020-01-14,783.7559433,952.1014832999999
0.0,3,2020-01-15,465.5589939,766.4438132999999
0.0,3,2020-01-16,708.7944204,1105.230258
0.0,3,2020-01-17,453.65541210000004,965.9870055
0.0,3,2020-01-18,151.8154407,1996.0647101999998
0.0,3,2020-01-20,347.5977219,2287.5472520999997
0.0,3,2020-01-21,330.44677379999996,1770.7742019
0.0,3,2020-01-22,265.56210450000003,1404.4614704999997
0.0,3,2020-01-23,335.6702613,3446.2958706
0.0,3,2020-01-24,485.72464049999996,1864.2477645
0.0,3,2020-01-25,132.4795824,1524.1718646
0.0,3,2020-01-27,460.82502179999994,1178.2814769
0.0,3,2020-01-28,320.095314,1329.2313111
0.0,3,2020-01-29,357.3760905,1482.1153280999997
0.0,4,2019-11-15,1309.68311292,4969.28598894
0.0,4,2019-11-16,388.56512916,4367.19539412
0.0,4,2019-11-18,784.49207616,5982.37429842
0.0,4,2019-11-19,737.0070411600001,5772.326702219999
0.0,4,2019-11-20,522.990351,5643.973015200001
0.0,4,2019-11-21,729.0426546000001,5439.394385099999
0.0,4,2019-11-22,815.0069421000001,8689.53871656
0.0,4,2019-11-23,512.73358344,6373.8016290000005
0.0,4,2019-11-25,547.53847668,6314.4486100799995
0.0,4,2019-11-26,768.6877465800001,4354.56109998
0.0,4,2019-11-27,466.11310356,5853.75207534
0.0,4,2019-11-28,985.21295652,4106.10629754
0.0,4,2019-11-29,1225.5068826000002,6617.023253100001
0.0,4,2019-11-30,414.61312698,4367.19539412
0.0,4,2019-12-02,708.55531812,6608.600390340001
0.0,4,2019-12-03,754.87451364,5230.47333042
0.0,4,2019-12-04,1056.47325732,6778.84570272
0.0,4,2019-12-05,1234.40787054,4691.83584168
0.0,4,2019-12-06,813.9851951400001,5122.109205719999
0.0,4,2019-12-07,366.6499668,2364.5582532
0.0,4,2019-12-09,451.93963932,3410.8795375199998
0.0,4,2019-12-10,724.92291846,1679.5686117599998
0.0,4,2019-12-11,514.9342692,2950.28779734
0.0,4,2019-12-12,906.3812487600001,1934.4551803200002
0.0,4,2019-12-13,954.2985613200001,2568.20028192
0.0,4,2019-12-14,448.5862134,1800.90106326
0.0,4,2019-12-16,752.8703176800001,4520.46398778
0.0,4,2019-12-17,898.5151071,3728.0664720000004
0.0,4,2019-12-18,614.5087501800001,5225.54143644
0.0,4,2019-12-19,1103.23782972,7112.90456136
0.0,4,2019-12-20,929.6914887,5586.60454326
0.0,4,2019-12-21,397.81324908,3346.0575525000004
0.0,4,2019-12-23,804.3113473200001,3768.83155584
0.0,4,2019-12-24,520.8158638799999,2242.36779624
0.0,4,2019-12-26,842.0504882400002,4565.30296014
0.0,4,2019-12-27,832.1408526600001,4436.09126766
0.0,4,2019-12-28,326.1075714,3259.59549084
0.0,4,2019-12-30,636.6335016600001,3807.5072981400003
0.0,4,2019-12-31,612.84513654,5850.9095229
0.0,4,2020-01-02,804.19345344,6483.462586380001
0.0,4,2020-01-03,709.66876032,3664.3710285
0.0,4,2020-01-04,405.751437,3156.0977635199997
0.0,4,2020-01-07,642.75743376,2574.6058494
0.0,4,2020-01-08,541.7878752,2762.31255534
0.0,4,2020-01-09,806.71507254,3353.2425295199996
0.0,4,2020-01-10,701.1280036800001,2287.3705101
0.0,4,2020-01-11,799.62179076,3015.21457692
0.0,4,2020-01-13,722.99076876,3850.36172352
0.0,4,2020-01-14,1263.5735065200001,2038.6471716
0.0,4,2020-01-15,784.70166528,2555.74937826
0.0,4,2020-01-16,1319.0360274000002,3460.6504038599996
0.0,4,2020-01-17,1174.27544208,2289.45985164
0.0,4,2020-01-18,144.76058532000002,3363.7874821200003
0.0,4,2020-01-20,785.16014148,5021.8208118
0.0,4,2020-01-21,500.04034236000007,3556.9631541599997
0.0,4,2020-01-22,622.3617925200001,2680.88718222
0.0,4,2020-01-23,863.5530220200001,6025.1239292400005
0.0,4,2020-01-24,1086.99467292,5152.1590458
0.0,4,2020-01-25,226.63788498,2634.0636628800003
0.0,4,2020-01-27,627.2674878600001,2702.95953642
0.0,4,2020-01-28,756.65602116,2474.21921058
0.0,4,2020-01-29,477.92869020000006,2846.95381152
0.0,5,2019-11-15,257.444892,2033.5906979999997
0.0,5,2019-11-16,191.3625,1401.867
0.0,5,2019-11-18,244.60282800000002,2417.982192
0.0,5,2019-11-19,245.328912,2284.535826
0.0,5,2019-11-20,288.81959399999994,2443.2332939999997
0.0,5,2019-11-21,237.90186,2138.1249239999997
0.0,5,2019-11-22,259.96869,3342.737646
0.0,5,2019-11-23,190.56643200000002,2054.384694
0.0,5,2019-11-25,245.39014799999998,2292.102846
0.0,5,2019-11-26,234.07461,1800.9157679999998
0.0,5,2019-11-27,250.45524,2390.23791
0.0,5,2019-11-28,223.187724,1793.3268779999999
0.0,5,2019-11-29,263.542248,2762.307846
0.0,5,2019-11-30,181.36791,1771.522488
0.0,5,2019-12-02,377.50244399999997,1962.4388400000003
0.0,5,2019-12-03,304.38666,2125.1385179999997
0.0,5,2019-12-04,312.067404,2779.401438
0.0,5,2019-12-05,224.63114399999998,1909.2947400000003
0.0,5,2019-12-07,228.03849000000002,825.168222
0.0,5,2019-12-09,200.932812,1031.069898
0.0,5,2019-12-10,220.77765,1040.33403
0.0,5,2019-12-11,257.615478,1205.93367
0.0,5,2019-12-12,235.97729999999999,554.79816
0.0,5,2019-12-13,230.67601200000001,1112.1026219999999
0.0,5,2019-12-14,182.75009400000002,844.671888
0.0,5,2019-12-16,227.20743000000002,1352.707614
0.0,5,2019-12-17,235.69736400000002,1850.0620320000003
0.0,5,2019-12-18,240.530634,2597.158728
0.0,5,2019-12-19,314.94987000000003,1861.329456
0.0,5,2019-12-20,300.27509999999995,2275.7615819999996
0.0,5,2019-12-21,192.858408,1606.727664
0.0,5,2019-12-23,207.747504,1306.347588
0.0,5,2019-12-24,230.83785,1430.0443079999998
0.0,5,2019-12-26,249.36173999999997,1635.4342259999999
0.0,5,2019-12-27,234.039618,1406.65653
0.0,5,2019-12-28,225.51469200000003,1586.563524
0.0,5,2019-12-30,156.90412800000001,1644.510276
0.0,5,2019-12-31,205.481772,2388.199626
0.0,5,2020-01-02,237.560688,2110.371894
0.0,5,2020-01-03,295.065666,2075.28804
0.0,5,2020-01-04,222.938406,1910.1258
0.0,5,2020-01-07,284.012568,1235.095128
0.0,5,2020-01-08,336.12003000000004,1155.615174
0.0,5,2020-01-09,358.37494200000003,1143.608544
0.0,5,2020-01-10,445.37380199999996,536.95224
0.0,5,2020-01-11,360.255762,1844.8132320000002
0.0,5,2020-01-13,283.715136,921.1644
0.0,5,2020-01-14,473.428638,924.081858
0.0,5,2020-01-15,334.02925799999997,1229.233968
0.0,5,2020-01-16,293.534766,1290.19878
0.0,5,2020-01-17,407.901744,1026.669654
0.0,5,2020-01-18,216.64422000000002,1761.05988
0.0,5,2020-01-20,188.49753,1698.4898099999998
0.0,5,2020-01-21,255.62968199999997,1567.278558
0.0,5,2020-01-22,295.55118000000004,1754.612604
0.0,5,2020-01-23,229.61750400000003,1696.210956
0.0,5,2020-01-24,262.610586,2435.600664
0.0,5,2020-01-25,232.13255400000003,1469.895822
0.0,5,2020-01-27,216.88916400000002,974.662794
0.0,5,2020-01-28,271.183626,1171.440306
0.0,5,2020-01-29,273.773034,1291.852152
0.0,9,2019-11-15,276.53195232,1133.4845808
0.0,9,2019-11-16,144.08881344,2354.79508992
0.0,9,2019-11-18,318.69070272,1447.14312288
0.0,9,2019-11-19,299.98975968,1906.43982048
0.0,9,2019-11-20,169.93465632000002,3920.9430499200002
0.0,9,2019-11-21,396.79162848,1311.57569088
0.0,9,2019-11-22,4877.605824,6301.826003200001
0.0,9,2019-11-23,1077.2472255999999,2376.3873952
0.0,9,2019-11-25,1503.1621695999997,1394.1383455999999
0.0,9,2019-11-26,283.47198048,1334.226816
0.0,9,2019-11-27,265.60332864,4029.2113305599996
0.0,9,2019-11-28,469.61070623999996,3433.17559104
0.0,9,2019-11-29,824.00670144,1650.5935056
0.0,9,2019-11-30,230.97361247999999,2354.79508992
0.0,9,2019-12-02,474.085872,1528.77808512
0.0,9,2019-12-03,199.07125056,1634.90161536
0.0,9,2019-12-04,620.35144704,4116.000096
0.0,9,2019-12-05,326.69350271999997,3651.5495951999997
0.0,9,2019-12-07,321.51409056,1294.0463577599999
0.0,9,2019-12-09,547.46194464,644.8464172800001
0.0,9,2019-12-10,351.71985887999995,544.91385312
0.0,9,2019-12-11,218.49564672,1063.45687968
0.0,9,2019-12-12,389.44185696,1393.2106531200002
0.0,9,2019-12-13,816.67613664,601.9578115200001
0.0,9,2019-12-14,279.51539615999997,1090.09019808
0.0,9,2019-12-16,350.06808096,930.70003104
0.0,9,2019-12-17,181.20259872,1186.54634592
0.0,9,2019-12-18,199.7178768,1715.8707446399999
0.0,9,2019-12-19,276.71121504,4657.70002464
0.0,9,2019-12-20,648.43807392,1281.8308838399998
0.0,9,2019-12-21,149.58193536,1715.8707446399999
0.0,9,2019-12-23,636.8948352,877.63826592
0.0,9,2019-12-24,213.89243616,763.28785728
0.0,9,2019-12-26,288.54255456,3024.23251104
0.0,9,2019-12-27,247.85631936,1023.7821984
0.0,9,2019-12-28,151.7010768,1878.63489216
0.0,9,2019-12-30,445.1082272,708.9287296
0.0,9,2020-01-02,335.4204672,1462.8391232
0.0,9,2020-01-03,323.21068416,1038.96831168
0.0,9,2020-01-04,150.12612575999998,1878.63489216
0.0,9,2020-01-07,286.09689888,980.38781568
0.0,9,2020-01-08,281.23119648,940.8731904
0.0,9,2020-01-09,375.58740959999994,1666.18296
0.0,9,2020-01-10,280.12360896,589.07650464
0.0,9,2020-01-11,254.78994527999998,1798.93980864
0.0,9,2020-01-13,357.33462336,1036.92599712
0.0,9,2020-01-14,402.66248255999994,630.53100864
0.0,9,2020-01-15,115.98297984,926.55778176
0.0,9,2020-01-16,630.99196992,906.21146304
0.0,9,2020-01-17,191.45898720000002,736.6545388799999
0.0,9,2020-01-18,125.4518928,1878.63489216
0.0,9,2020-01-20,409.88420928,1012.33499328
0.0,9,2020-01-21,147.48200064000002,1198.76181984
0.0,9,2020-01-22,106.5332736,1253.3601225599998
0.0,9,2020-01-23,511.29569088,1571.40419904
0.0,9,2020-01-24,221.14617408,1255.3000012799998
0.0,9,2020-01-25,58.516473600000005,1551.83255136
0.0,9,2020-01-27,474.41238624,497.4860592
0.0,9,2020-01-28,155.49760512,859.23822816
0.0,9,2020-01-29,199.18649088,1512.31792608
0.0,10,2019-11-15,483.05712000000005,1922.8645800000002
0.0,10,2019-11-18,204.62442000000001,1649.41686
0.0,10,2019-11-19,159.55212000000003,1573.45188
0.0,10,2019-11-20,244.30442399999998,2175.691752
0.0,10,2019-11-21,337.046346,4318.460406
0.0,10,2019-11-22,356.17725,3806.323326
0.0,10,2019-11-25,468.378612,1796.6054339999998
0.0,10,2019-11-26,198.562104,1481.552046
0.0,10,2019-11-27,204.05876400000002,1944.794124
0.0,10,2019-11-28,534.635478,3443.3731799999996
0.0,10,2019-11-29,388.63281600000005,3309.0272280000004
0.0,10,2019-12-02,328.826628,2206.106604
0.0,10,2019-12-03,433.92258000000004,1497.8527199999999
0.0,10,2019-12-04,264.11112,1864.4862600000001
0.0,10,2019-12-05,994.7683200000001,2710.0437
0.0,10,2019-12-09,222.22200000000004,1033.3596
0.0,10,2019-12-10,277.05132,440.24526000000003
0.0,10,2019-12-11,274.75812,727.7743200000001
0.0,10,2019-12-12,532.1261400000001,786.41472
0.0,10,2019-12-13,395.73534,1213.97094
0.0,10,2019-12-16,237.63012000000003,1468.18854
0.0,10,2019-12-17,231.005034,1547.43615
0.0,10,2019-12-18,216.35359200000002,1520.609922
0.0,10,2019-12-19,513.141642,3462.118686
0.0,10,2019-12-20,766.3418100000001,2900.4990300000004
0.0,10,2019-12-23,213.70003200000002,1729.3313699999999
0.0,10,2019-12-24,215.165808,873.381366
0.0,10,2019-12-26,632.804562,2430.5282819999998
0.0,10,2019-12-27,797.988672,2124.496998
0.0,10,2019-12-30,293.00988599999994,1487.175066
0.0,10,2019-12-31,243.18294,1303.16004
0.0,10,2020-01-02,530.1004800000001,2292.55026
0.0,10,2020-01-03,757.2583200000001,2581.72824
0.0,10,2020-01-07,429.96408,519.3115200000001
0.0,10,2020-01-08,281.88342,652.38264
0.0,10,2020-01-09,611.7111000000001,1245.6171
0.0,10,2020-01-10,721.3369800000002,1417.9893000000002
0.0,10,2020-01-13,141.77436,1470.72198
0.0,10,2020-01-14,123.01926000000002,707.25018
0.0,10,2020-01-15,244.18438200000003,814.8450959999999
0.0,10,2020-01-16,329.723784,1746.661644
0.0,10,2020-01-17,336.19973400000003,1651.664196
0.0,10,2020-01-20,281.12572800000004,2069.435628
0.0,10,2020-01-21,268.003242,1094.5935
0.0,10,2020-01-22,254.419542,789.472008
0.0,10,2020-01-23,381.379752,2192.415498
0.0,10,2020-01-24,515.5677539999999,2831.7276
0.0,10,2020-01-27,266.884956,785.971836
0.0,10,2020-01-28,204.85483200000002,834.5762100000001
0.0,10,2020-01-29,243.31881600000003,826.571304
0.0,11,2019-11-15,2804.8387009999997,3261.6820334000004
0.0,11,2019-11-16,488.86895400000003,1168.1638584
0.0,11,2019-11-18,728.675451,1907.0054388
0.0,11,2019-11-19,251.01171810000005,2658.44526228
0.0,11,2019-11-20,380.67383376000004,3367.4782438800003
0.0,11,2019-11-21,266.571648,4571.42410098
0.0,11,2019-11-22,355.31382564,2342.37340134
0.0,11,2019-11-23,185.33274822000004,2161.9020155400003
0.0,11,2019-11-25,260.87724918000004,2621.19663468
0.0,11,2019-11-26,262.59092406,1986.4169476200002
0.0,11,2019-11-27,220.04061480000001,2942.4987741600003
0.0,11,2019-11-28,324.80089236000003,3792.4577136
0.0,11,2019-11-29,348.23896650000006,2023.76077938
0.0,11,2019-11-30,306.58119624000005,1630.5556980600002
0.0,11,2019-12-02,264.70326636000004,2233.46579256
0.0,11,2019-12-03,196.39428156000002,2658.44526228
0.0,11,2019-12-04,382.1256972,3421.5720575400005
0.0,11,2019-12-05,702.91611432,3725.8802544600003
0.0,11,2019-12-06,311.86502712,1736.1073602000001
0.0,11,2019-12-07,235.18402650000002,639.9147614400001
0.0,11,2019-12-09,202.2493374,1011.71080728
0.0,11,2019-12-10,277.6986342,711.72249912
0.0,11,2019-12-11,234.04752684000002,853.21968192
0.0,11,2019-12-12,277.12740924,1597.96612404
0.0,11,2019-12-13,372.19471326,500.95833966000004
0.0,11,2019-12-14,132.55394202,655.8495577199999
0.0,11,2019-12-16,383.94647676,1314.48383712
0.0,11,2019-12-17,218.35074096,2020.9760577000002
0.0,11,2019-12-18,356.61693258,2342.37340134
0.0,11,2019-12-19,382.61956878,5173.51900986
0.0,11,2019-12-20,324.24751818,1811.2710445200003
0.0,11,2019-12-23,287.65341918,960.4969194600001
0.0,11,2019-12-24,212.9003028,1365.12649998
0.0,11,2019-12-26,354.80805354,2517.51930444
0.0,11,2019-12-27,375.02703702,1421.6658705000002
0.0,11,2019-12-28,87.90914124000001,939.33184464
0.0,11,2019-12-30,253.23711534000003,1029.51993546
0.0,11,2019-12-31,222.87293856000002,2623.8861522
0.0,11,2020-01-02,332.29821996000004,3014.4017160000003
0.0,11,2020-01-03,382.94088282,2055.53516778
0.0,11,2020-01-04,136.21335192,1240.1353384200002
0.0,11,2020-01-07,234.85676220000002,1843.04543292
0.0,11,2020-01-08,252.58853700000003,605.35565136
0.0,11,2020-01-09,463.01353164,1812.08623014
0.0,11,2020-01-10,442.37802996000005,642.0568550400001
0.0,11,2020-01-11,329.69200608,1030.3351210800001
0.0,11,2020-01-13,338.86730700000004,1029.51993546
0.0,11,2020-01-14,465.66139734,1226.98526382
0.0,11,2020-01-15,301.2021612,393.77630628000003
0.0,11,2020-01-16,349.70273046000005,961.31210508
0.0,11,2020-01-17,414.0547923600001,979.9364188800001
0.0,11,2020-01-18,86.68933794,1116.20332314
0.0,11,2020-01-20,326.82993102,1347.3173718
0.0,11,2020-01-21,274.5449964,1915.66835622
0.0,11,2020-01-22,247.86998082000002,852.4044963
0.0,11,2020-01-23,325.04485302,2783.19246318
0.0,11,2020-01-24,324.31297104000004,1720.74378888
0.0,11,2020-01-25,140.44398678000002,851.5893106799999
0.0,11,2020-01-27,231.36990984000005,658.5390752400001
0.0,11,2020-01-28,221.36157252,1348.9477430400002
0.0,11,2020-01-29,220.05846558000002,958.77134406
0.0,12,2019-11-15,217.090368,2412.855864
0.0,12,2019-11-16,131.604912,361.5828336
0.0,12,2019-11-18,116.86453200000001,1288.991556
0.0,12,2019-11-19,167.664168,1204.345908
0.0,12,2019-11-20,211.35168,1617.33024
0.0,12,2019-11-21,213.328728,2835.0081
0.0,12,2019-11-22,173.74402800000001,3900.6632160000004
0.0,12,2019-11-23,226.756908,311.6142576
0.0,12,2019-11-25,114.791256,1160.667144
0.0,12,2019-11-26,147.53502,927.996588
0.0,12,2019-11-27,172.35309600000002,1478.9806199999998
0.0,12,2019-11-28,201.13401600000003,2328.568884
0.0,12,2019-11-29,197.057448,3477.0763079999997
0.0,12,2019-11-30,143.239752,389.71640160000004
0.0,12,2019-12-02,353.392956,1079.144532
0.0,12,2019-12-03,127.642068,1127.643444
0.0,12,2019-12-04,171.408312,1758.5142119999998
0.0,12,2019-12-05,269.8758,1947.5847359999998
0.0,12,2019-12-06,269.709588,2364.077016
0.0,12,2019-12-07,91.250388,366.0618096
0.0,12,2019-12-09,280.52211600000004,546.57504
0.0,12,2019-12-10,148.611024,528.440436
0.0,12,2019-12-11,245.36390400000002,725.03424
0.0,12,2019-12-12,195.01916400000002,737.54388
0.0,12,2019-12-13,312.87221999999997,1334.953548
0.0,12,2019-12-14,91.46034,363.4024176
0.0,12,2019-12-16,141.92755200000002,781.0739279999999
0.0,12,2019-12-17,110.48724,776.1750480000001
0.0,12,2019-12-18,167.856624,1531.871028
0.0,12,2019-12-19,312.91596,2424.324492
0.0,12,2019-12-20,181.713456,2834.0633159999998
0.0,12,2019-12-21,198.75456,331.62968159999997
0.0,12,2019-12-23,154.026036,552.506184
0.0,12,2019-12-24,98.703684,594.3828599999999
0.0,12,2019-12-26,168.127812,2047.1894639999998
0.0,12,2019-12-27,166.308228,1782.8249039999998
0.0,12,2019-12-28,107.34670799999999,387.89681759999996
0.0,12,2019-12-30,267.566328,697.9329359999999
0.0,12,2019-12-31,88.897176,1031.47668
0.0,12,2020-01-02,259.631892,2629.053936
0.0,12,2020-01-03,150.806772,2414.719188
0.0,12,2020-01-04,146.04786000000001,341.5674096
0.0,12,2020-01-07,242.547048,564.20226
0.0,12,2020-01-08,162.983988,698.4753119999999
